economy,economy_code,year,income_group,region,gdp_per_capita_ppp,road_density_km_per_100sqkm,rail_lines_total_km,air_transport_passengers,container_port_traffic_teu,energy_use_per_gdp,co2_emissions_per_capita,co2_transport_pct_total,trade_pct_gdp,urban_population_pct,lpi_overall_score,lpi_infrastructure_score,gross_capital_formation_pct_gdp
Economy_059,EC059,2013,Upper middle income,East Asia & Pacific,23440.113343879708,52.789818971634645,25.653693303362658,,,129.91866646498806,7.945320733968422,34.09157255546398,75.85301643663922,,,,34.024984490154296
Economy_059,EC059,2014,Upper middle income,East Asia & Pacific,23908.24447803401,50.48826592941605,,1970.7172348696893,,133.46346951050657,6.808053558228085,37.06206749860052,146.27288526091195,,3.454860781829168,3.6755362546802024,20.775958593958503
Economy_059,EC059,2015,Upper middle income,East Asia & Pacific,24385.724831432668,57.2683102419918,,2683.150690559676,,122.94146011215933,7.263950190671275,,127.67457405620677,62.057295980658814,,,25.73502751497553
Economy_059,EC059,2016,Upper middle income,East Asia & Pacific,24872.74112077557,55.30664995970521,42.15352218393842,2986.732649363384,161.24505055578805,92.55701431333847,6.149837033398539,34.01197621896323,,63.25376087916601,3.394995919861099,3.361935949753422,20.873022889250553
Economy_059,EC059,2017,Upper middle income,East Asia & Pacific,,54.71532381668298,,,114.76188352637195,77.39214553542327,7.9108287128678825,22.924514984358275,47.87793100919909,64.4502257776732,,,27.73720078214889
Economy_059,EC059,2018,Upper middle income,East Asia & Pacific,25876.147093506384,57.78127470272564,19.9787346572819,2583.7788450642774,799.8982332479086,115.34897597310136,7.3876131037457755,37.54093849215499,121.44438615693912,65.64669067618038,3.626231151489742,3.848591657035169,21.651839089770288
Economy_059,EC059,2019,Upper middle income,East Asia & Pacific,26392.929154613164,50.56521873908882,22.435857287963017,1040.2525135047051,,128.73603519813193,7.635844967275684,39.97446509075428,44.786521448455744,66.84315557468759,,,29.13685250215001
Economy_059,EC059,2020,Upper middle income,East Asia & Pacific,26920.03206053956,54.420707098004485,,3218.699343921138,261.96680375890276,90.5826322183164,7.1198663772875905,35.476515937846614,59.19372874346544,68.03962047319477,3.4151319554211814,3.1721899570306498,20.327632399055368
Economy_059,EC059,2021,Upper middle income,East Asia & Pacific,,58.00741242446614,19.631786095132682,2095.312829922776,603.6361153463172,115.36800887442541,8.674517188040596,32.587251277402345,120.66926343406476,69.23608537170196,,,29.845298650599474
Economy_059,EC059,2022,Upper middle income,East Asia & Pacific,28006.029008945392,53.852265465956215,41.126130539431976,2084.4371665993617,138.06332388429664,117.42172157964986,6.928637646864848,34.8010599335157,78.55183994013414,70.43255027020916,,,31.261256905595943
Economy_060,EC060,2010,Upper middle income,Middle East & North Africa,29813.120637231626,61.5189339521083,36.18970899557648,3490.2176470317395,770.5542583916795,92.16606681769976,6.66782683867674,37.046573529708844,97.6530238115569,67.40966737742609,,,34.50811914582407
Economy_060,EC060,2011,Upper middle income,Middle East & North Africa,30707.73995917953,67.77454014991724,27.356103495101074,1552.481418396497,365.2281534144078,142.12955609530064,6.7328471888292825,36.27223030692234,46.8000579240891,68.1301744636054,,,18.47912888986699
Economy_060,EC060,2012,Upper middle income,Middle East & North Africa,31629.204633579502,62.91549917820748,40.50035777303059,2283.0052625620306,1088.107274909045,109.70139786066726,,,144.31160988657734,68.85068154978471,3.1806471807153107,3.0119908782701006,21.502373994587334
Economy_060,EC060,2013,Upper middle income,Middle East & North Africa,32578.320224240182,58.37214483902349,,4270.64765431467,,114.23916150740482,7.449215812120626,23.178551003408053,127.07824808054262,69.57118863596402,,,28.846959790804462
Economy_060,EC060,2014,Upper middle income,Middle East & North Africa,33555.91646798307,62.968916880260046,,1206.977671868893,,89.73745427100684,6.846890004662046,23.11873278308465,42.34940911473899,70.29169572214333,3.263366670171117,3.43223343250178,30.9568314904548
Economy_060,EC060,2015,Upper middle income,Middle East & North Africa,34562.84800001591,64.27731269682353,52.13088825652319,4628.35863595112,723.324690402041,135.44368326747312,6.022040621470007,31.75974623218277,98.71406943772013,71.01220280832264,,,
Economy_060,EC060,2016,Upper middle income,Middle East & North Africa,35599.995101072745,66.74500305298945,26.55424478127683,2908.784735947119,1129.216829281793,82.74658769977262,6.798994822810254,,,71.73270989450195,3.437740621483425,3.323907322948821,29.01274956637249
Economy_060,EC060,2017,Upper middle income,Middle East & North Africa,36668.26446697392,68.08420743230549,,2052.6492585250544,,123.69117006261015,8.120047305572209,37.78812234203129,113.21410093170493,72.45321698068126,,,20.290850493913638
Economy_060,EC060,2018,Upper middle income,Middle East & North Africa,,67.44531346771132,17.881832443504805,2286.437064701657,,105.27024971185126,6.948720015524767,25.237010628168285,62.558765717531,73.17372406686057,3.339638297152958,3.611631593432772,19.882522616677146
Economy_060,EC060,2019,Upper middle income,Middle East & North Africa,38901.933631722786,63.1040136057339,,2170.9828748223913,,93.23650509817931,7.969289177562557,21.795945321457207,48.31698371114041,,,,29.9863877242007
Economy_060,EC060,2020,Upper middle income,Middle East & North Africa,40069.2861511572,61.16272454721536,69.01697089853033,5834.212675671101,262.9958428123459,97.09941514040972,9.601913524501123,30.097563240446682,70.14932269354355,74.6147382392192,3.3742013125507238,3.3962324889944546,18.40913965207929
Economy_060,EC060,2021,Upper middle income,Middle East & North Africa,41271.66808371873,68.8950687713747,66.87000178236936,4704.491208250902,902.4202033737511,87.69539930627931,8.067602641847696,28.162502684158742,99.43181888137171,75.3352453253985,,,32.61535786776351
Economy_060,EC060,2022,Upper middle income,Middle East & North Africa,42510.13057699444,68.1462826492249,76.65856303400922,6035.546101705554,942.9844984312954,76.96017312747419,8.423866135227948,21.177532060308245,126.54399538133251,76.05575241157781,,,27.473718576355175
Economy_061,EC061,2010,Upper middle income,South Asia,28713.984588776795,120.33062298041368,,2163.2692928454685,,114.91260787636779,7.191188398257273,38.69062303182103,88.0966952541534,70.95182737822826,,,23.935027592452283
Economy_061,EC061,2011,Upper middle income,South Asia,29777.086588894555,,,2633.8267417633647,,128.48084442353647,8.14550846966373,36.21164867621082,67.6822516466838,71.40634123063943,,,26.598678591300345
Economy_061,EC061,2012,Upper middle income,South Asia,30879.548708439845,122.12256833784117,26.303922884559086,3239.781281731273,,145.62239666482967,7.7608160049874755,,,71.8608550830506,3.261169530127831,3.327720676638188,31.780537726749102
Economy_061,EC061,2013,Upper middle income,South Asia,32022.82821021639,122.30607731492448,29.63471869025976,1555.3245894704853,402.77579907234025,119.78367322734479,9.057173217972412,,70.22321222064585,72.31536893546176,,,18.299540046405138
Economy_061,EC061,2014,Upper middle income,South Asia,33208.4363104943,128.0979001448913,,,1077.7636295198222,102.18811472077735,8.457899331155836,,111.1496174474208,72.76988278787293,3.7809207009936974,3.8215773743723336,25.304167677162035
Economy_061,EC061,2015,Upper middle income,South Asia,34437.94017657454,120.23510985667804,67.61254545546106,3399.8266234463827,160.0156653139374,106.87812139909927,8.306312565049941,39.472967322872464,51.293537696249224,73.2243966402841,,,28.750261642548416
Economy_061,EC061,2016,Upper middle income,South Asia,35712.96499831113,118.12683309610563,59.474928254124556,3365.8744650646863,501.4885012929675,90.17358159504717,7.604386056623418,23.33908011408891,55.746504917134914,73.67891049269527,3.588577982535098,3.518814038229862,
Economy_061,EC061,2017,Upper middle income,South Asia,37035.1961363288,,,1646.2649263728674,,131.75372946572898,7.061426711471621,35.54287137045092,61.67494003481839,74.13342434510643,,,31.865557523183348
Economy_061,EC061,2018,Upper middle income,South Asia,38406.38134977611,127.32502204890328,,3838.2552676307046,723.8870789378217,84.93074705972914,9.195136810503751,,116.32854161181345,74.5879381975176,3.644056682917619,3.4195348783803863,34.149596650336164
Economy_061,EC061,2019,Upper middle income,South Asia,39828.33310655846,119.11121996214914,108.51571564774761,2108.9432741491064,422.58446799512603,85.96430616059659,8.227454394353938,36.416635807495155,144.07725419335304,,,,21.783942231812322
Economy_061,EC061,2020,Upper middle income,South Asia,41302.93097910481,138.79256226071746,92.07513978595297,2694.5583759019696,,105.68059848067517,8.699364977951815,37.76643853297137,72.3139919671365,75.49696590233994,3.8881190701709185,3.767180033101464,25.61822461787105
Economy_061,EC061,2021,Upper middle income,South Asia,42832.12412883487,131.97623919134926,,2602.062822497337,662.932593539568,85.56939994174353,8.420878047714675,33.156944778427174,56.6935401311838,75.9514797547511,,,27.33600116659072
Economy_061,EC061,2022,Upper middle income,South Asia,44417.933882610894,136.13921613771402,53.020234781229576,3226.977120535304,330.92671973643377,97.27045987611358,8.592127753292457,25.12507228388671,33.633252159735136,76.40599360716227,,,
Economy_062,EC062,2010,Upper middle income,Europe & Central Asia,,97.92831941047623,21.14745656108832,758.4850949265609,108.23245717905709,131.32825081323097,5.070816710634134,30.339971664252353,86.83431852489784,71.47363089038882,,,29.2040573290303
Economy_062,EC062,2011,Upper middle income,Europe & Central Asia,11371.568100066523,96.89189020443426,50.681519852531366,875.8871758193408,110.94570771624866,83.59983585065912,4.726042664126656,37.09010184636401,,,,,24.323234281540895
Economy_062,EC062,2012,Upper middle income,Europe & Central Asia,11682.711666182955,106.5627131585608,29.471680258212672,1341.3868271441377,387.16574082755113,95.35440655882672,4.914948133232472,34.5311981637905,121.67466363721653,73.59940408725298,2.5953192098642734,2.497476413452521,31.513801796424424
Economy_062,EC062,2013,Upper middle income,Europe & Central Asia,12002.368598080056,106.12279674883914,73.26324350322693,1658.3833347567102,112.44773117081235,138.47290916407297,4.919999050365078,20.640745335394563,68.87136978789238,74.66229068568506,,,30.776287226447806
Economy_062,EC062,2014,Upper middle income,Europe & Central Asia,12330.771834519248,102.36063558386222,40.99798751263678,1825.0044541980346,,85.96541066400009,6.476423980726062,35.258866683446,140.43942919524466,,2.844330491206366,2.636181382511211,34.548971240410566
Economy_062,EC062,2015,Upper middle income,Europe & Central Asia,12668.160687824178,101.51193061458743,30.234363852600566,1942.0496818556774,173.8183842695289,89.5198470716955,5.415242074359439,30.519141985360815,111.58497770035521,76.78806388254922,,,34.45025868874423
Economy_062,EC062,2016,Upper middle income,Europe & Central Asia,13014.781018271176,102.81120838278157,41.19215176100187,1723.2367930500761,296.7791494456203,103.25283677797475,5.542949184703646,,,77.8509504809813,2.5338730943229315,2.742635748978109,25.821756085996462
Economy_062,EC062,2017,Upper middle income,Europe & Central Asia,13370.88541325129,,,1822.6638628206827,223.94375643225212,94.92768063524748,5.716429387137402,38.05756002115573,131.25496133598008,78.91383707941338,,,22.62203216946906
Economy_062,EC062,2018,Upper middle income,Europe & Central Asia,13736.733371334472,99.94028157623788,,2126.4697097939074,,131.88841560963618,6.443092837815291,35.298786368032324,61.859587660624285,,2.8689873163885857,2.872928903622911,31.84783834204537
Economy_062,EC062,2019,Upper middle income,Europe & Central Asia,14112.591491370056,123.7389056419674,82.6325856609618,1697.619966430494,214.21392257436395,113.66800808691735,6.014818486015173,21.023190283925427,115.94673900139405,81.03961027627754,,,24.029266780004306
Economy_062,EC062,2020,Upper middle income,Europe & Central Asia,14498.73366676129,109.48699607806711,55.26593336049428,1186.7486065148494,156.98421678496774,96.40398472908355,4.186933252232474,20.180066998468536,47.31629788942238,82.10249687470962,2.7574757804769745,2.6948360653904833,27.984436772925392
Economy_062,EC062,2021,Upper middle income,Europe & Central Asia,14895.441285055562,117.41817818310888,35.82649722742091,1522.4104708719456,,123.36926093317933,5.481759097155231,35.93624237360508,88.12762989396754,83.1653834731417,,,
Economy_062,EC062,2022,Upper middle income,Europe & Central Asia,15303.003432995652,106.65335255591788,,2094.0460524893165,78.12428132680567,,6.64564344314823,36.919362893092824,76.04886834153976,84.22827007157377,,,30.084063308392828
Economy_063,EC063,2010,Upper middle income,Europe & Central Asia,8971.557097634468,,,416.33357999692487,180.48609488421832,139.88846433048695,5.779548267198757,,,68.16509437712448,,,34.4388067344107
Economy_063,EC063,2011,Upper middle income,Europe & Central Asia,9105.315058588762,42.28063387719053,,,75.53076075138685,130.87069874503916,8.002122463063923,,70.83329546026283,69.3973292005278,,,23.71124419238097
Economy_063,EC063,2012,Upper middle income,Europe & Central Asia,,42.276499253887685,15.703057639344017,1070.0171979374393,160.9181756166168,129.76171845591813,6.571418213355401,31.566208602518465,70.45042090572886,,3.2198776587143567,3.016963956110665,30.76105439454536
Economy_063,EC063,2013,Upper middle income,Europe & Central Asia,,44.67341536231686,27.530072936617064,1100.2412627135166,193.07694777074946,98.60601027855552,7.513059749604633,28.981954509649853,86.29510894722112,71.86179884733448,,,25.913750327190833
Economy_063,EC063,2014,Upper middle income,Europe & Central Asia,9518.673588035845,47.448905345322444,,626.9951532029695,67.46504547029257,124.31387603518701,7.440285735012357,20.85507075498586,67.83658802388038,73.09403367073782,3.237628196119723,3.4143317048445683,31.429601861050607
Economy_063,EC063,2015,Upper middle income,Europe & Central Asia,9660.588570716038,42.07900251584621,10.358937689566517,839.0882633972611,106.44167312559333,91.64730115812483,6.893713177443611,37.6653669442577,44.84737058245663,,,,27.229538175853953
Economy_063,EC063,2016,Upper middle income,Europe & Central Asia,9804.619379947364,45.513833930157524,29.347059968994632,781.9700354796985,,77.69785755135966,7.08120214176113,29.770712399437844,117.64435910255467,75.55850331754448,3.500707454406582,3.7299632416559785,25.219647694028335
Economy_063,EC063,2017,Upper middle income,Europe & Central Asia,9950.797560827526,,25.710911062308085,685.251350905797,,108.20826038747634,8.18445304883682,,74.47956814958656,76.79073814094781,,,
Economy_063,EC063,2018,Upper middle income,Europe & Central Asia,10099.155128763663,46.567856928392956,42.35352484639559,714.7530448660767,75.62122193767674,89.2528991749432,8.607234370636725,31.91375469936124,,78.02297296435115,3.259073639089305,3.527784412209784,27.149743763138844
Economy_063,EC063,2019,Upper middle income,Europe & Central Asia,10249.724576484248,48.15113187897966,,1347.681300867842,72.73808784226361,83.09884696668301,8.77899298096076,33.39194433154191,52.80453774241929,79.25520778775449,,,
Economy_063,EC063,2020,Upper middle income,Europe & Central Asia,10402.538881155522,46.70303763257276,35.139295079314465,1259.8900586128245,188.23880413843204,123.74833504147065,8.52289602052796,33.436982237730454,74.55429077201453,80.48744261115782,3.6711080066278896,3.667679193470799,19.895668374282668
Economy_063,EC063,2021,Upper middle income,Europe & Central Asia,10557.631511604031,46.92449475013008,35.093535299432595,568.2676199466871,83.49638467436901,90.37988303138772,,34.85406876305363,97.90677072509189,81.71967743456115,,,21.302024886113035
Economy_063,EC063,2022,Upper middle income,Europe & Central Asia,10715.036435646849,48.008941330930064,49.50409055416993,1661.178628737857,,98.51334611544915,8.199644564328025,20.005729487858204,139.05371318534077,82.95191225796448,,,28.876372689031854
Economy_064,EC064,2010,Upper middle income,East Asia & Pacific,9335.91115846176,110.59103523489757,27.905330080544026,301.92227860797124,112.48437287811214,149.19896233904956,10.653334818297346,33.20376555685152,78.80886646093379,60.29749072416777,,,22.14321697488346
Economy_064,EC064,2011,Upper middle income,East Asia & Pacific,9643.857846818191,105.18192659299963,71.05454580027197,717.5838734938786,,80.7707067500824,11.745785071734232,38.45354639396727,44.953401175639996,60.97494411761448,,,31.648423190485385
Economy_064,EC064,2012,Upper middle income,East Asia & Pacific,9961.962211405691,118.06905892166381,39.39726826778761,1123.2406510980882,,121.62142327973925,9.676923238720722,39.71321914913609,38.87384278436415,,3.5847145811350516,3.3232143120017024,28.33382418685581
Economy_064,EC064,2013,Upper middle income,East Asia & Pacific,10290.55930497955,104.03590347601343,,753.8614328340819,317.336450313723,109.71275253448243,11.479281664362198,20.996245996064093,143.39290877124165,62.32985090450789,,,
Economy_064,EC064,2014,Upper middle income,East Asia & Pacific,10629.995232069716,,74.8111099160142,1043.1898602793096,46.23588708612702,114.90158233992435,10.48337671977673,24.50243874134285,62.63214734515701,63.007304297954605,3.620342733514306,3.3565500367554346,19.596637571857286
Economy_064,EC064,2015,Upper middle income,East Asia & Pacific,10980.627513525558,112.479810463987,,761.8280712664059,160.39561359120128,,12.01161962549622,33.10272954499672,88.43691019220175,63.68475769140131,,,26.99705172181087
Economy_064,EC064,2016,Upper middle income,East Asia & Pacific,11342.825463085186,112.46040769721556,79.68739933136028,725.8005520530712,401.67004318411347,103.64783672754973,11.87179339327735,26.95469711527231,144.4936270488646,64.36221108484801,3.6521647939421853,3.935108284182747,25.23829189309106
Economy_064,EC064,2017,Upper middle income,East Asia & Pacific,11716.970576365977,114.62097560038049,,1322.3512060152052,381.74545305074327,121.23863432028055,12.042868346529122,37.93869241017832,124.64993748015254,65.03966447829472,,,23.06028451088963
Economy_064,EC064,2018,Upper middle income,East Asia & Pacific,12103.456932686033,113.04971711964404,114.17075534099723,795.1456697177731,,136.81926785548595,13.108375153961148,30.98690467670106,,65.71711787174144,3.570415441673746,3.6336943578071192,30.102508350367525
Economy_064,EC064,2019,Upper middle income,East Asia & Pacific,12502.691610139782,121.40824065106501,,576.4744248691088,,125.11628669299118,11.536941821373725,32.77756811213055,66.49017942140976,66.39457126518813,,,30.395833947779934
Economy_064,EC064,2020,Upper middle income,East Asia & Pacific,12915.095114364927,127.48668375504857,108.05811269037997,458.8465138189576,256.56698825066223,105.01766795593082,14.67907101183785,,118.15450323733877,67.07202465863485,3.6782885797145366,3.7660451464938784,27.58642275370202
Economy_064,EC064,2021,Upper middle income,East Asia & Pacific,13341.101821452346,122.82194229220924,,,,114.49121747123507,12.249686788144812,28.990656919706144,96.10470946167494,67.74947805208156,,,23.643856578203046
Economy_064,EC064,2022,Upper middle income,East Asia & Pacific,13781.160435465454,,140.8806416490572,1538.5389661041816,378.2515921052923,128.8785911584003,12.580884236279019,36.74138485114141,101.77414542426428,68.42693144552825,,,31.48294440372476
Economy_065,EC065,2010,Upper middle income,Europe & Central Asia,27412.269361273993,51.725300038531216,,2265.84487797802,598.0196115712495,83.07561845886362,9.369955559031732,27.36794740442043,96.43099307744524,54.202040164897774,,,21.252280506540398
Economy_065,EC065,2011,Upper middle income,Europe & Central Asia,28417.642984654492,51.5984060692072,30.9294002666466,1203.2669310815809,200.03496129556768,108.41198498389899,9.22289136584393,39.59942579218101,49.40488153624274,54.87636682348598,,,20.87414003979842
Economy_065,EC065,2012,Upper middle income,Europe & Central Asia,,48.56231145703539,32.32363617043843,3113.6894071502093,,79.37345457963988,11.350599115778852,28.769366822443153,145.5486507659437,55.55069348207419,3.1609577635969544,2.876769510934683,32.03419175562503
Economy_065,EC065,2013,Upper middle income,Europe & Central Asia,30540.36197654267,56.66127043385867,20.787416141221126,,,123.55249774779155,9.275878832925494,30.076401974414157,89.35606356239012,56.22502014066239,,,24.45847273512244
Economy_065,EC065,2014,Upper middle income,Europe & Central Asia,31660.461665300496,50.98679664052727,29.920854855104174,3157.6637707623977,,128.26709960111035,9.605379070922227,24.597372687467384,,56.899346799250594,3.2089009285219787,3.4555310189502415,20.86672299726776
Economy_065,EC065,2015,Upper middle income,Europe & Central Asia,32821.642180595976,,19.24595604729933,1354.5880927216228,188.30969491021312,,9.139996491766233,35.02383579114628,48.14883000484416,57.5736734578388,,,31.58133935194743
Economy_065,EC065,2016,Upper middle income,Europe & Central Asia,34025.41020466994,55.84958485003512,33.5424297939314,1248.9215749685104,177.5385272629216,112.52897370937636,11.14835693046526,,33.387726353888176,58.24800011642701,2.994364158141032,2.9708518369262444,
Economy_065,EC065,2017,Upper middle income,Europe & Central Asia,35273.32767890882,57.005339892133875,48.38680162354842,3961.496211615777,875.2706979458354,108.90460385730427,11.364195780795242,35.69428861262185,139.37259695301168,58.92232677501521,,,22.701695362281097
Economy_065,EC065,2018,Upper middle income,Europe & Central Asia,,53.7602669523056,52.48374209354337,3204.082980662305,348.12609537539555,87.94835460910613,9.661609783833631,36.05342440631759,,59.596653433603414,3.2187344706798955,3.1329311871554495,31.733197320963463
Economy_065,EC065,2019,Upper middle income,Europe & Central Asia,37908.14727360734,58.783482494911674,44.637044632109934,2866.40515764998,907.6841726001118,129.46466079377782,10.115108733815273,32.43902699620938,104.06695033096756,60.27098009219162,,,24.31689568873208
Economy_065,EC065,2020,Upper middle income,Europe & Central Asia,39298.468187130464,55.3806240466929,42.6819270003822,3554.2925774755868,297.75381839237883,107.32316015903625,10.870532594622588,38.254441665825816,46.236128668082415,60.94530675077983,3.0524783493057246,2.9583946283717415,27.007378656770964
Economy_065,EC065,2021,Upper middle income,Europe & Central Asia,40739.780572978205,58.01850167265132,50.71464731264168,1704.8046718945138,453.2324684861426,,13.011494595564214,23.760504755414566,67.74029706651393,61.61963340936803,,,24.962705330680887
Economy_065,EC065,2022,Upper middle income,Europe & Central Asia,42233.9545966818,56.06815751319605,20.52026078827108,3001.3365037105823,,97.894158411155,11.959203799734425,,49.23043127229252,62.293960067956235,,,21.940538637751224
Economy_066,EC066,2010,Lower middle income,North America,7710.850328415454,,9.260001709538534,629.830567080801,101.39258897578459,,4.922375523086202,33.66945188867193,49.27880930499555,51.55758752787824,,,19.08645904388312
Economy_066,EC066,2011,Lower middle income,North America,7898.861331910144,42.02629679729224,14.435643584981454,361.6022591697581,98.96779979901991,189.91812245241383,6.178797609569106,25.295044701324194,64.33859575631216,52.17107712494819,,,18.09447355867144
Economy_066,EC066,2012,Lower middle income,North America,8091.456542843645,47.29476513320102,10.314579435299844,578.368483735111,38.55792778987987,159.70085227830856,6.090999544394142,28.381101011781784,36.155370955938885,52.784566722018134,3.031588714620597,2.865526349737157,17.44696372472657
Economy_066,EC066,2013,Lower middle income,North America,8288.747736364492,39.90281996110251,,404.38660070993535,92.96800337715081,161.1674906444381,4.943729424142587,26.10458089299671,41.697707560415765,53.398056319088084,,,
Economy_066,EC066,2014,Lower middle income,North America,8490.849412996113,41.116484369762595,28.657117654130065,794.2474986871919,53.767819994896065,221.2935308328783,6.380308435269354,31.802715134091038,,,3.073060588034878,2.917447476143504,23.5240778145005
Economy_066,EC066,2015,Lower middle income,North America,8697.878865088687,45.05514633763227,14.393766221091564,724.5511564265362,169.65969387714694,123.8418628224104,,26.89869871887639,70.13221768280518,54.62503551322798,,,29.16772384932314
Economy_066,EC066,2016,Lower middle income,North America,8909.956244891313,48.96231470322028,20.146437300902612,644.7324342602241,55.4130298919764,198.16252567138298,6.175644968348337,32.21045111547372,60.00952062866906,55.23852511029793,3.2927372345983557,3.2998396530870164,20.823601759924376
Economy_066,EC066,2017,Lower middle income,North America,9127.204634283931,49.24374071560453,22.160354112968754,386.7938700760289,,180.278367598138,5.898286687183203,35.94817452110739,77.8662039905001,55.85201470736788,,,23.62894483576256
Economy_066,EC066,2018,Lower middle income,North America,9349.750116209496,48.538770443402484,16.025838310456805,327.4942569317595,19.860956617172814,247.85006459997237,5.291436366846669,21.832635041940986,26.76383192777174,56.46550430443783,2.9850565626008296,3.0364412901838795,23.788233185291876
Economy_066,EC066,2019,Lower middle income,North America,9577.72184784786,47.67225402014035,,1020.4082414683353,36.317468353042905,227.55461058397145,6.125800902369702,23.335779415074395,23.369027241471073,57.07899390150777,,,25.285175702492673
Economy_066,EC066,2020,Lower middle income,North America,9811.25213557385,,30.84571649626501,425.26005702032114,,188.22374178359092,7.411172144884124,34.913480840475565,66.51999359535276,57.69248349857772,3.3838288293079497,3.2607877219646757,24.339115827786834
Economy_066,EC066,2021,Lower middle income,North America,10050.476511742974,49.07055977632061,,887.6110490479522,,231.57207079934392,6.127552393643971,25.01223971826264,34.959068391205776,58.30597309564767,,,22.091229215833007
Economy_066,EC066,2022,Lower middle income,North America,10295.533813349412,45.527368626230405,,514.6839667345358,,157.81748362196043,7.602779433382262,35.95409124951421,76.58071114958997,58.919462692717616,,,
Economy_067,EC067,2010,Lower middle income,Europe & Central Asia,2506.3132880566905,32.58497143424508,10.763684317106023,,42.52983081417743,134.9438532512715,2.3986500506142567,21.693884231733943,74.18315991516363,35.01034179971591,,,27.716896350195455
Economy_067,EC067,2011,Lower middle income,Europe & Central Asia,2576.6676983102684,34.42082874048173,13.305603169418086,80.81769644919721,26.249434824615893,155.08663464225117,2.595989664390388,36.01527573143116,75.49245011976396,36.0156631419112,,,28.400348619894764
Economy_067,EC067,2012,Lower middle income,Europe & Central Asia,2648.9970185105453,30.139522315773696,9.136051512096971,96.26204911072377,6.713193064361815,,2.438819696222136,21.719567937500834,30.851903312551915,37.020984484106485,2.665442562915113,2.67042788296873,21.575334802804747
Economy_067,EC067,2013,Lower middle income,Europe & Central Asia,2723.356686110321,32.729450996782795,,78.81901409834589,18.101575936685716,155.7665632193133,2.582021119933963,30.459845538095053,74.885133476177,38.02630582630177,,,19.227895950009863
Economy_067,EC067,2014,Lower middle income,Europe & Central Asia,2799.8036947402716,32.23046405609016,,152.26362065239252,49.681489013935995,248.10464550015817,2.92536961907724,23.626259047103495,67.93715074501434,39.03162716849706,2.6969420380553744,2.4226466524397425,19.212284553465153
Economy_067,EC067,2015,Lower middle income,Europe & Central Asia,2878.396637892231,34.19904389127829,16.4011250384742,213.40615717504542,,154.91971505784088,2.884976526287456,34.99966634060637,75.69386408634247,40.03694851069235,,,
Economy_067,EC067,2016,Lower middle income,Europe & Central Asia,2959.195753828693,34.15529695329267,8.804716536950592,,26.24697216764819,133.7084264507265,3.013223235918126,30.301698854352686,79.83054104298277,41.042269852887635,2.910027800221188,2.988663399132091,
Economy_067,EC067,2017,Lower middle income,Europe & Central Asia,3042.2629717529676,36.60268137329466,31.545231400629437,247.59460701790567,26.312124367613855,134.64879594821588,2.7996691854670566,22.998332562868992,61.03129550211247,42.04759119508292,,,
Economy_067,EC067,2018,Lower middle income,Europe & Central Asia,3127.6619592753664,34.79075232932854,,119.98604416279349,15.842412537518278,,2.700819398340151,34.806259686619654,38.03911238030984,43.05291253727821,2.939991501086688,3.177269635742072,28.58616953458421
Economy_067,EC067,2019,Lower middle income,Europe & Central Asia,3215.4581712118174,37.0107069879004,24.89776071378527,190.12002357345395,23.09682097140847,129.1111335144886,3.3416421414466315,20.686632717436236,26.450684783428212,,,,18.28005594607002
Economy_067,EC067,2020,Lower middle income,Europe & Central Asia,3305.718899752286,37.14713626745989,,90.14726993775923,17.82983943134118,204.25053972604147,2.45969329282738,22.354061245502933,76.87112438431001,45.06355522166879,2.883128189280363,2.9447088813318563,25.173750906947063
Economy_067,EC067,2021,Lower middle income,Europe & Central Asia,3398.5133260374796,39.80506481654056,,260.6502356684882,14.5006426952176,173.2377491438246,3.04236201453375,31.188128247157948,23.736058531143335,46.06887656386408,,,24.239687616156676
Economy_067,EC067,2022,Lower middle income,Europe & Central Asia,,37.7894535143166,,244.30288358173706,19.800297117710517,202.5267712788791,3.244283924274322,24.330440644700104,70.98299108127318,47.07419790605937,,,29.59914818030088
Economy_068,EC068,2010,Lower middle income,Middle East & North Africa,4362.2325375740265,53.33993129957046,25.32992955234765,423.89179392246825,,196.59088862713787,2.838719413417013,24.49140344795476,45.78447224739647,49.41374839022287,,,23.16771066913821
Economy_068,EC068,2011,Lower middle income,Middle East & North Africa,4433.119985552077,50.872810075739345,20.77910733491772,250.467618941478,36.353782970345264,151.45387823598764,3.0351175233971324,39.69906865851101,33.51179169351481,50.44292405013664,,,28.518989475049537
Economy_068,EC068,2012,Lower middle income,Middle East & North Africa,4505.159373560275,54.98094357182684,,214.14662266114922,,195.7402426900929,2.7872282851063686,20.04937005971992,66.69706197070747,51.4720997100504,2.638913280141206,2.889502728154321,16.19455495670001
Economy_068,EC068,2013,Lower middle income,Middle East & North Africa,4578.369420932872,,33.36921616878737,345.1788645978514,50.57714116296535,139.7452322622571,2.8149038096668124,23.592859646340827,72.71071830867507,52.50127536996417,,,19.383402823554118
Economy_068,EC068,2014,Lower middle income,Middle East & North Africa,4652.769151198322,58.18155452415546,38.795360746865185,266.94425009308924,53.73986826191979,197.1978836349685,3.2310333102435007,37.57161425251153,50.62563176763316,53.53045102987794,2.7399053823866133,2.7920804434789375,19.94519360595187
